stateFIPS,StateLower,CongressionalDistrict,StateAbbreviation,Population2016,FracSLDFromCD,FracCDFromSLD
37,77,13,NC,40143.699,0.506,0.052
37,79,13,NC,42013,0.512,0.054
37,80,13,NC,82552.381,1,0.107
37,81,13,NC,82378.956,1,0.107
37,84,13,NC,77261.633,0.922,0.1
37,95,13,NC,89099.748,1,0.115
38,1,0,ND,22068.092,1,0.029
38,2,0,ND,20370.438,1,0.027
38,3,0,ND,16650.044,1,0.022
38,4,0,ND,18240.537,1,0.024
38,5,0,ND,16084.266,1,0.021
38,6,0,ND,15092,1,0.02
38,7,0,ND,16175.094,1,0.021
38,8,0,ND,15914.111,1,0.021
38,9,0,ND,14659,1,0.019
38,10,0,ND,13825.243,1,0.018
38,11,0,ND,17294.633,1,0.023
38,12,0,ND,13724.188,1,0.018
38,13,0,ND,17389.407,1,0.023
38,14,0,ND,14237.04,1,0.019
38,15,0,ND,13810,1,0.018
38,16,0,ND,17430.359,1,0.023
38,17,0,ND,14771.35,1,0.019
38,18,0,ND,14808.56,1,0.02
38,19,0,ND,14013.426,1,0.018
38,20,0,ND,14693.392,1,0.019
38,21,0,ND,17232.619,1,0.023
38,22,0,ND,17361.326,1,0.023
38,23,0,ND,14159.96,1,0.019
38,24,0,ND,14170.074,1,0.019
38,25,0,ND,14800.953,1,0.02
38,26,0,ND,13922.531,1,0.018
38,27,0,ND,16397.198,1,0.022
38,28,0,ND,13545.339,1,0.018
38,29,0,ND,13579.248,1,0.018
38,30,0,ND,17069.901,1,0.023
38,31,0,ND,16076.704,1,0.021
38,32,0,ND,16897.912,1,0.022
38,33,0,ND,15065.68,1,0.02
38,34,0,ND,16190.118,1,0.021
38,35,0,ND,17183.786,1,0.023
38,36,0,ND,17502.978,1,0.023
38,37,0,ND,18437.824,1,0.024
38,38,0,ND,16043.284,1,0.021
38,39,0,ND,20338.297,1,0.027
38,40,0,ND,16229.979,1,0.021
38,41,0,ND,17162.416,1,0.023
38,42,0,ND,14885.106,1,0.02
38,43,0,ND,14784.107,1,0.02
38,44,0,ND,16630.039,1,0.022
38,45,0,ND,17053.6,1,0.022
38,46,0,ND,17117.954,1,0.023
38,47,0,ND,16861.888,1,0.022
39,27,1,OH,20580.056,0.181,0.028
39,28,1,OH,67280.214,0.553,0.091
39,29,1,OH,115266.059,1,0.156
39,30,1,OH,112741.072,1,0.152
39,31,1,OH,50722.592,0.45,0.069
39,32,1,OH,101565.181,0.841,0.137
39,33,1,OH,44444.409,0.396,0.06
39,54,1,OH,108639.396,0.851,0.147
39,62,1,OH,118423.604,1,0.16
39,27,2,OH,93169.397,0.819,0.129
39,28,2,OH,54291.253,0.447,0.075
39,31,2,OH,61896.466,0.55,0.085
39,32,2,OH,19268.151,0.159,0.027
39,33,2,OH,67874.151,0.604,0.094
39,65,2,OH,125661.672,1,0.174
39,66,2,OH,121119.328,1,0.167
39,90,2,OH,68007.316,0.577,0.094
39,91,2,OH,79005.984,0.653,0.109
39,92,2,OH,33651.004,0.278,0.046
39,17,3,OH,102334.078,0.843,0.131
39,18,3,OH,87506.549,0.702,0.112
39,19,3,OH,62120.846,0.512,0.079
39,20,3,OH,106030.634,0.833,0.135
39,21,3,OH,4.348,0,0
39,22,3,OH,96959.343,0.751,0.124
39,23,3,OH,71104.098,0.546,0.091
39,24,3,OH,3452.003,0.029,0.004
39,25,3,OH,122628.728,0.937,0.156
39,26,3,OH,131566.33,1,0.168
39,4,4,OH,103742,1,0.145
39,55,4,OH,77138.192,0.641,0.108
39,56,4,OH,39134.846,0.32,0.055
39,57,4,OH,31397.784,0.257,0.044
39,82,4,OH,23329.042,0.215,0.033
39,83,4,OH,5975.316,0.053,0.008
39,84,4,OH,43179.677,0.378,0.06
39,85,4,OH,108868.755,1,0.153
39,86,4,OH,107811.996,0.946,0.151
39,87,4,OH,50789.54,0.463,0.071
39,88,4,OH,110883.547,1,0.155
39,89,4,OH,11484.465,0.099,0.016
39,3,5,OH,130219,1,0.181
39,44,5,OH,0.979,0,0
39,45,5,OH,45364.669,0.402,0.063
39,46,5,OH,59910.965,0.512,0.084
39,47,5,OH,113514.952,1,0.158
39,81,5,OH,113022.023,1,0.158
39,82,5,OH,85385,0.785,0.119
39,83,5,OH,107346,0.947,0.15
39,84,5,OH,21112.027,0.185,0.029
39,87,5,OH,22118,0.202,0.031
39,89,5,OH,19488.173,0.168,0.027
39,5,6,OH,103685,1,0.148
39,59,6,OH,49996.882,0.443,0.071
39,90,6,OH,49849.345,0.423,0.071
39,93,6,OH,109530.339,0.931,0.156
39,94,6,OH,58421.093,0.485,0.083
39,95,6,OH,118479.4,1,0.169
39,96,6,OH,117932.064,1,0.168
39,97,6,OH,66334.099,0.568,0.095
39,98,6,OH,25869.654,0.21,0.037
39,2,7,OH,48399.991,0.4,0.067
39,38,7,OH,17922.306,0.16,0.025
39,48,7,OH,43310.168,0.39,0.06
39,49,7,OH,119799.035,1,0.166
39,50,7,OH,58158.715,0.523,0.08
39,55,7,OH,20326.331,0.169,0.028
39,56,7,OH,930.209,0.008,0.001
39,57,7,OH,90724.422,0.743,0.126
39,68,7,OH,60819.171,0.491,0.084
39,69,7,OH,23153.743,0.19,0.032
39,70,7,OH,105143.54,0.86,0.146
39,72,7,OH,36602,0.3,0.051
39,98,7,OH,97224.448,0.79,0.135
39,43,8,OH,41247,0.351,0.057
39,51,8,OH,116656.708,1,0.16
39,52,8,OH,121787.552,1,0.168
39,53,8,OH,120123.078,1,0.165
39,54,8,OH,18969.663,0.149,0.026
39,74,8,OH,18658.974,0.165,0.026
39,79,8,OH,116127.026,1,0.16
39,80,8,OH,123389.24,1,0.17
39,84,8,OH,49940.944,0.437,0.069
39,7,9,OH,15625.171,0.137,0.022
39,10,9,OH,11886.256,0.105,0.017
39,11,9,OH,3723.3,0.033,0.005
39,13,9,OH,79731.316,0.724,0.113
39,14,9,OH,73070.367,0.671,0.103
39,15,9,OH,72296.428,0.66,0.102
39,16,9,OH,20488.396,0.178,0.029
39,44,9,OH,117318.91,1,0.166
39,45,9,OH,67402.405,0.598,0.095
39,46,9,OH,57128.962,0.488,0.081
39,47,9,OH,40.134,0,0
39,55,9,OH,22956.331,0.191,0.032
39,56,9,OH,82195.885,0.672,0.116
39,89,9,OH,84770.361,0.732,0.12
39,39,10,OH,111302.955,1,0.155
39,40,10,OH,117042.667,1,0.163
39,41,10,OH,116172.081,1,0.161
39,42,10,OH,110395.64,1,0.153
39,43,10,OH,76325.657,0.649,0.106
39,73,10,OH,113987.281,1,0.158
39,74,10,OH,50777.719,0.45,0.071
39,92,10,OH,24009.606,0.198,0.033
39,6,11,OH,34933.628,0.295,0.049
39,8,11,OH,115779.494,1,0.164
39,9,11,OH,118536.59,1,0.168
39,10,11,OH,101746.118,0.895,0.144
39,11,11,OH,110816.721,0.967,0.157
39,12,11,OH,91939.64,0.831,0.13
39,13,11,OH,30371,0.276,0.043
39,15,11,OH,2341.336,0.021,0.003
39,34,11,OH,61457.541,0.552,0.087
39,35,11,OH,15832.602,0.137,0.022
39,38,11,OH,22068.509,0.197,0.031
39,2,12,OH,72707.009,0.6,0.095
39,18,12,OH,10982.066,0.088,0.014
39,19,12,OH,59114.473,0.488,0.077
39,20,12,OH,3563.954,0.028,0.005
39,21,12,OH,102347.121,0.805,0.134
39,22,12,OH,21565.24,0.167,0.028
39,24,12,OH,15922.04,0.132,0.021
39,25,12,OH,8194.161,0.063,0.011
39,67,12,OH,133423.969,1,0.174
39,68,12,OH,63039.031,0.509,0.082
39,71,12,OH,122909.772,1,0.161
39,72,12,OH,49283.057,0.405,0.064
39,78,12,OH,8399.414,0.068,0.011
39,86,12,OH,6161.024,0.054,0.008
39,87,12,OH,36708.893,0.335,0.048
39,97,12,OH,50397.487,0.432,0.066
39,34,13,OH,49874.291,0.448,0.071
39,35,13,OH,99344.689,0.863,0.141
39,36,13,OH,74027.087,0.633,0.105
39,37,13,OH,1392.184,0.012,0.002
39,38,13,OH,1295.449,0.012,0.002
39,50,13,OH,27642.947,0.249,0.039
39,58,13,OH,117182.991,1,0.166
39,59,13,OH,62828.127,0.557,0.089
39,63,13,OH,102436.417,0.961,0.145
39,64,13,OH,77301.378,0.727,0.109
39,75,13,OH,85827.088,0.724,0.122
39,76,13,OH,6943.527,0.06,0.01
39,6,14,OH,83478.039,0.705,0.117
39,12,14,OH,18694.576,0.169,0.026
39,34,14,OH,3.989,0,0
39,36,14,OH,4256.333,0.036,0.006
39,37,14,OH,115208.206,0.988,0.162
39,38,14,OH,12213.522,0.109,0.017
39,60,14,OH,111866.732,1,0.157
39,61,14,OH,116747.268,1,0.164
39,63,14,OH,4139.911,0.039,0.006
39,64,14,OH,28987.236,0.273,0.041
39,76,14,OH,109471.843,0.94,0.153
39,99,14,OH,108249.282,1,0.152
39,17,15,OH,19128.403,0.157,0.026
39,18,15,OH,26186.751,0.21,0.035
39,20,15,OH,17681.736,0.139,0.024
39,21,15,OH,24848.773,0.195,0.033
39,22,15,OH,10520.133,0.082,0.014
39,23,15,OH,59145.993,0.454,0.079
39,24,15,OH,101606.94,0.84,0.136
39,26,15,OH,3.261,0,0
39,72,15,OH,35927,0.295,0.048
39,74,15,OH,43419,0.385,0.058
39,77,15,OH,120142.104,1,0.16
39,78,15,OH,114596.041,0.932,0.153
39,91,15,OH,41902,0.347,0.056
39,92,15,OH,63345.122,0.523,0.085
39,93,15,OH,8158.455,0.069,0.011
39,94,15,OH,62129.128,0.515,0.083
39,1,16,OH,116470,1,0.162
39,7,16,OH,98476.642,0.863,0.137
39,14,16,OH,35786.62,0.329,0.05
39,15,16,OH,34907.277,0.319,0.049
39,16,16,OH,94723.087,0.822,0.132
39,34,16,OH,0.997,0,0
39,36,16,OH,38621.137,0.33,0.054
39,38,16,OH,58333.45,0.522,0.081
39,48,16,OH,67685.38,0.61,0.094
39,49,16,OH,52.721,0,0
39,50,16,OH,25410.741,0.228,0.035
39,69,16,OH,98772.849,0.81,0.137
39,70,16,OH,17064.766,0.14,0.024
39,75,16,OH,32680.318,0.276,0.045
40,8,1,OK,2172.482,0.058,0.003
40,10,1,OK,24990.03,0.665,0.031
40,11,1,OK,38487.868,1,0.048
40,12,1,OK,39343.826,1,0.049
40,16,1,OK,6591.645,0.179,0.008
40,23,1,OK,35905.38,0.911,0.045
40,29,1,OK,6016.071,0.158,0.008
40,30,1,OK,15242.702,0.401,0.019
40,36,1,OK,8900.317,0.236,0.011
40,66,1,OK,38090.33,0.966,0.048
40,67,1,OK,39375.351,1,0.049
40,68,1,OK,38272.534,0.975,0.048
40,69,1,OK,39611.897,1,0.05
40,70,1,OK,39349.778,1,0.049
40,71,1,OK,39839.919,1,0.05
40,72,1,OK,39709.925,1,0.05
40,73,1,OK,32663.619,0.838,0.041
40,74,1,OK,35432.874,0.896,0.044
40,75,1,OK,39754.677,1,0.05
40,76,1,OK,39595.914,1,0.05
40,77,1,OK,39278.587,1,0.049
40,78,1,OK,39660.911,1,0.05
40,79,1,OK,39681.156,1,0.05
40,80,1,OK,39335.846,1,0.049
40,98,1,OK,39225.046,1,0.049
40,1,2,OK,36507.241,1,0.049
40,2,2,OK,36195.446,1,0.048
40,3,2,OK,36557.432,1,0.049
40,4,2,OK,38729.285,1,0.052
40,5,2,OK,37360.557,1,0.05
40,6,2,OK,37739.171,1,0.05
40,7,2,OK,37009.191,1,0.049
40,8,2,OK,35397.615,0.942,0.047
40,9,2,OK,39412.76,1,0.053
40,10,2,OK,10419,0.277,0.014
40,13,2,OK,36319.363,1,0.048
40,14,2,OK,36446.241,1,0.049
40,15,2,OK,36383.034,1,0.049
40,16,2,OK,30159.862,0.821,0.04
40,17,2,OK,35416.393,1,0.047
40,18,2,OK,35612.907,1,0.048
40,19,2,OK,36649.794,1,0.049
40,21,2,OK,40113.824,1,0.054
40,22,2,OK,19648.382,0.522,0.026
40,23,2,OK,3496.2,0.089,0.005
40,24,2,OK,36336.179,1,0.049
40,49,2,OK,16191,0.422,0.022
40,74,2,OK,4120.257,0.104,0.006
40,86,2,OK,36777.784,1,0.049
40,10,3,OK,2186.275,0.058,0.003
40,29,3,OK,32109.612,0.842,0.041
40,30,3,OK,22779.642,0.599,0.029
40,31,3,OK,35624.546,0.871,0.046
40,32,3,OK,38124.802,1,0.049
40,33,3,OK,39040.361,1,0.05
40,34,3,OK,38955.467,1,0.05
40,35,3,OK,37143.264,1,0.048
40,36,3,OK,28870.707,0.764,0.037
40,37,3,OK,36342.187,1,0.047
40,38,3,OK,37067.411,1,0.048
40,40,3,OK,38546.624,1,0.05
40,41,3,OK,36384.785,0.896,0.047
40,43,3,OK,44142.68,1,0.057
40,47,3,OK,13936.684,0.322,0.018
40,52,3,OK,35983.143,1,0.046
40,55,3,OK,37129.164,1,0.048
40,56,3,OK,16831.791,0.448,0.022
40,57,3,OK,39189.969,1,0.05
40,58,3,OK,38296.744,1,0.049
40,59,3,OK,36733.616,1,0.047
40,60,3,OK,42085.622,1,0.054
40,61,3,OK,36796.593,1,0.047
40,65,3,OK,5749.635,0.157,0.007
40,66,3,OK,1347.414,0.034,0.002
40,68,3,OK,969.281,0.025,0.001
40,73,3,OK,6309.079,0.162,0.008
40,20,4,OK,39783.022,0.982,0.05
40,22,4,OK,18006.294,0.478,0.023
40,25,4,OK,38330,1,0.049
40,27,4,OK,18672.516,0.473,0.024
40,42,4,OK,39384.551,1,0.05
40,44,4,OK,40538.471,1,0.051
40,45,4,OK,40427.338,1,0.051
40,46,4,OK,40400.099,1,0.051
40,47,4,OK,29370.075,0.678,0.037
40,48,4,OK,37952.224,1,0.048
40,49,4,OK,22194.963,0.578,0.028
40,50,4,OK,36554.109,1,0.046
40,51,4,OK,37909.437,1,0.048
40,53,4,OK,40458.934,1,0.051
40,54,4,OK,35292.341,0.87,0.045
40,56,4,OK,20775.384,0.552,0.026
40,62,4,OK,36772.288,1,0.047
40,63,4,OK,36237.792,1,0.046
40,64,4,OK,36611.865,1,0.046
40,65,4,OK,30867.223,0.843,0.039
40,90,4,OK,1853.306,0.046,0.002
40,91,4,OK,40497.068,1,0.051
40,95,4,OK,40114.202,1,0.051
40,101,4,OK,28837.599,0.715,0.037
40,20,5,OK,741.201,0.018,0.001
40,26,5,OK,38636.143,1,0.048
40,27,5,OK,20765.079,0.527,0.026
40,28,5,OK,37354.577,1,0.046
40,31,5,OK,5283.116,0.129,0.007
40,39,5,OK,40828.932,1,0.05
40,41,5,OK,4217.559,0.104,0.005
40,54,5,OK,5260.236,0.13,0.006
40,81,5,OK,40284.168,1,0.05
40,82,5,OK,40541.297,1,0.05
40,83,5,OK,40591.415,1,0.05
40,84,5,OK,40547.834,1,0.05
40,85,5,OK,40443.239,1,0.05
40,87,5,OK,40376.778,1,0.05
40,88,5,OK,40520.596,1,0.05
40,89,5,OK,40448.687,1,0.05
40,90,5,OK,38647.699,0.954,0.048
40,92,5,OK,40725.427,1,0.05
40,93,5,OK,40577.251,1,0.05
40,94,5,OK,40627.369,1,0.05
40,96,5,OK,40589.236,1,0.05
40,97,5,OK,40442.15,1,0.05
40,99,5,OK,40766.829,1,0.05
40,100,5,OK,40813.678,1,0.05
40,101,5,OK,11484.703,0.285,0.014
41,10,1,OR,8625.84,0.129,0.01
41,23,1,OR,14444.391,0.213,0.017
41,24,1,OR,68849.604,1,0.083
41,25,1,OR,26860.997,0.39,0.032
41,26,1,OR,52525.033,0.74,0.063
41,27,1,OR,69328.165,0.973,0.083
41,28,1,OR,70975.135,1,0.085
41,29,1,OR,71026.844,1,0.085
41,30,1,OR,71186.371,1,0.085
41,31,1,OR,66663.472,1,0.08
41,32,1,OR,49573.257,0.733,0.06
41,33,1,OR,70780.099,1,0.085
41,34,1,OR,71084.053,1,0.085
41,35,1,OR,67696.34,0.951,0.081
41,36,1,OR,22813.975,0.326,0.027
41,37,1,OR,30183.576,0.428,0.036
41,2,2,OR,1419.318,0.022,0.002
41,3,2,OR,47047.637,0.699,0.058
41,4,2,OR,67617.433,0.991,0.084
41,5,2,OR,67047.865,1,0.083
41,6,2,OR,67884.325,1,0.084
41,52,2,OR,23232,0.342,0.029
41,53,2,OR,74490.437,1,0.092
41,54,2,OR,73062.814,1,0.09
41,55,2,OR,68183.629,1,0.084
41,56,2,OR,63203.164,1,0.078
41,57,2,OR,63308.06,1,0.078
41,58,2,OR,63363.935,1,0.078
41,59,2,OR,67958.885,1,0.084
41,60,2,OR,61510.835,1,0.076
41,18,3,OR,4126.289,0.061,0.005
41,27,3,OR,1952.283,0.027,0.002
41,35,3,OR,1184.421,0.017,0.001
41,36,3,OR,47132.133,0.674,0.057
41,38,3,OR,28417.408,0.404,0.034
41,39,3,OR,39161.762,0.567,0.047
41,40,3,OR,11.938,0,0
41,41,3,OR,26071.405,0.375,0.031
41,42,3,OR,68633.347,1,0.082
41,43,3,OR,70190.823,1,0.084
41,44,3,OR,69279.395,1,0.083
41,45,3,OR,68535.461,1,0.082
41,46,3,OR,68776.913,1,0.083
41,47,3,OR,68475.642,1,0.082
41,48,3,OR,32956.74,0.48,0.04
41,49,3,OR,68720.357,1,0.082
41,50,3,OR,68749.723,1,0.083
41,51,3,OR,56040.869,0.817,0.067
41,52,3,OR,44728.463,0.658,0.054
41,1,4,OR,64920.608,1,0.082
41,2,4,OR,62526.977,0.978,0.078
41,3,4,OR,20288.644,0.301,0.025
41,4,4,OR,590.952,0.009,0.001
41,7,4,OR,65751.934,1,0.083
41,8,4,OR,66143.917,1,0.083
41,9,4,OR,63919.813,0.989,0.08
41,11,4,OR,66093.063,1,0.083
41,12,4,OR,66553.659,1,0.084
41,13,4,OR,66635.607,1,0.084
41,14,4,OR,67329.017,1,0.085
41,15,4,OR,57791.853,0.867,0.073
41,16,4,OR,66295.868,1,0.083
41,17,4,OR,50224.342,0.741,0.063
41,23,4,OR,11472.497,0.169,0.014
41,9,5,OR,734.215,0.011,0.001
41,10,5,OR,58263.913,0.871,0.071
41,15,5,OR,8897.87,0.133,0.011
41,17,5,OR,17578.64,0.259,0.021
41,18,5,OR,64028.414,0.939,0.078
41,19,5,OR,68134.56,1,0.083
41,20,5,OR,69799.568,1,0.085
41,21,5,OR,68948.326,1,0.084
41,22,5,OR,68681.692,1,0.084
41,23,5,OR,41963.82,0.618,0.051
41,25,5,OR,42090.827,0.61,0.051
41,26,5,OR,18414.19,0.26,0.022
41,32,5,OR,18039.188,0.267,0.022
41,35,5,OR,2282.178,0.032,0.003
41,37,5,OR,40287.212,0.572,0.049
41,38,5,OR,41933.595,0.596,0.051
41,39,5,OR,29966.135,0.433,0.036
41,40,5,OR,70045.984,1,0.085
41,41,5,OR,43448.675,0.625,0.053
41,48,5,OR,35746.216,0.52,0.043
41,51,5,OR,12548.173,0.183,0.015
42,18,1,PA,60538.141,1,0.085
42,29,1,PA,63545.663,1,0.09
42,31,1,PA,63189.008,1,0.089
42,53,1,PA,50078.673,0.791,0.071
42,140,1,PA,61272.49,1,0.086
